Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Location
SIGMA KAPPA,SIGMA KAPPA,12/7/10,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,red,0200 - Food Worker Cards current for all food...,5,PR0001926,DA2176109,IV2741755,
SIGMA KAPPA,SIGMA KAPPA,12/7/10,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0001926,DA2176109,IV2741804,
SIGMA KAPPA,SIGMA KAPPA,12/7/10,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001926,DA2176374,,
SIGMA KAPPA,SIGMA KAPPA,5/19/10,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0001926,DA2107516,IV1983401,
SIGMA KAPPA,SIGMA KAPPA,5/19/10,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,0200 - Food Worker Cards current for all food...,5,PR0001926,DA2107516,IV1983386,
SIGMA KAPPA,SIGMA KAPPA,5/19/10,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0001926,DA2107516,IV1983392,
SIGMA KAPPA,SIGMA KAPPA,5/19/10,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0001926,DA2107516,IV1983368,
SIGMA KAPPA,SIGMA KAPPA,10/1/09,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0001926,DA2035236,IV1236544,
SIGMA KAPPA,SIGMA KAPPA,10/1/09,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,red,0600 - Adequate handwashing facilities,10,PR0001926,DA2035236,IV1236543,
SIGMA KAPPA,SIGMA KAPPA,4/28/09,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001926,DA1978808,,
SIGMA KAPPA,SIGMA KAPPA,1/21/09,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001926,DA1940730,,
SIGMA KAPPA,SIGMA KAPPA,10/2/08,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,"Proper labeling, signage",5,PR0001926,DA1902845,IV0639150,
SIGMA KAPPA,SIGMA KAPPA,4/17/08,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001926,DA1831831,,
SIGMA KAPPA,SIGMA KAPPA,1/9/08,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,red,"Toxic substances properly identified,...",10,PR0001926,DA1790136,IV0605843,
SIGMA KAPPA,SIGMA KAPPA,1/9/08,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,blue,"Wiping cloths properly used, stored",5,PR0001926,DA1790136,IV0605842,
SIGMA KAPPA,SIGMA KAPPA,11/19/07,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,10,Satisfactory,FALSE,blue,Potential food contamination prevented during ...,5,PR0001926,DA1770445,IV0601279,
SIGMA KAPPA,SIGMA KAPPA,11/19/07,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,10,Satisfactory,FALSE,blue,Food and non-food surfaces properly used and...,5,PR0001926,DA1770445,IV0601280,
SIGMA KAPPA,SIGMA KAPPA,4/26/07,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001926,DA1679282,,
SIGMA KAPPA,SIGMA KAPPA,3/1/07,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001926,DA1654999,,
SIGMA KAPPA,SIGMA KAPPA,10/11/06,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001926,DA1594366,,
SIGMA KAPPA,SIGMA KAPPA,5/4/06,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001926,DA1525777,,
SIGMA KAPPA,SIGMA KAPPA,1/27/06,Seating 13-50 - Risk Category III,4510 22ND AVE NE ,Seattle,98105,(206) 527-3125,-122.3042137,47.66153196,SIGMA KAPPA,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001926,DA1466405,,
SIGMA NU,SIGMA NU,1/8/16,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DACCTJLOU,,
SIGMA NU,SIGMA NU,5/27/15,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,13,Satisfactory,FALSE,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0001927,DADZALJOH,IVRRZT6LJ,
SIGMA NU,SIGMA NU,5/27/15,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,13,Satisfactory,FALSE,blue,"4100 - Warewashing facilities properly installed,...",5,PR0001927,DADZALJOH,IVJTWNHW4,
SIGMA NU,SIGMA NU,5/27/15,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,13,Satisfactory,FALSE,blue,"4400 - Plumbing properly sized, installed,...",5,PR0001927,DADZALJOH,IVMVNJEMN,
SIGMA NU,SIGMA NU,1/30/15,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DAO6NBQVQ,,
SIGMA NU,SIGMA NU,9/26/14,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001927,DAHBGM0BV,,
SIGMA NU,SIGMA NU,1/15/14,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DAQUKSUIA,,
SIGMA NU,SIGMA NU,11/4/13,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,8,Unsatisfactory,FALSE,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0001927,DA0MXFAAZ,IVDT0T0JG,
SIGMA NU,SIGMA NU,11/4/13,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,8,Unsatisfactory,FALSE,blue,"4700 - Garbage, refuse properly disposed; facilities...",3,PR0001927,DA0MXFAAZ,IVJUSU7MI,
SIGMA NU,SIGMA NU,11/4/13,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DAG9XH7C0,,
SIGMA NU,SIGMA NU,4/25/13,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,,,0,PR0001927,DAJRRQTSR,,
SIGMA NU,SIGMA NU,11/5/12,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DA2386807,,
SIGMA NU,SIGMA NU,11/5/12,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001927,DA2386806,,
SIGMA NU,SIGMA NU,4/17/12,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,12,Satisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0001927,DA2325419,IV5219621,
SIGMA NU,SIGMA NU,4/17/12,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,12,Satisfactory,FALSE,blue,"4100 - Warewashing facilities properly installed,...",5,PR0001927,DA2325419,IV5219610,
SIGMA NU,SIGMA NU,4/17/12,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,12,Satisfactory,FALSE,blue,"4800 - Physical facilities properly installed,...",2,PR0001927,DA2325419,IV5219586,
SIGMA NU,SIGMA NU,12/12/11,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DA2288316,,
SIGMA NU,SIGMA NU,12/12/11,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0001927,DA2288315,IV4457769,
SIGMA NU,SIGMA NU,4/5/11,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,2900 - Adequate equipment for temperature control,5,PR0001927,DA2208906,IV3337515,
SIGMA NU,SIGMA NU,12/10/10,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0001927,DA2176126,IV2742034,
SIGMA NU,SIGMA NU,12/7/10,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DA2176380,,
SIGMA NU,SIGMA NU,4/22/10,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,1300 - Food contact surfaces used for raw meat...,15,PR0001927,DA2099051,IV1890334,
SIGMA NU,SIGMA NU,4/22/10,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,"4400 - Plumbing properly sized, installed,...",5,PR0001927,DA2099051,IV1890342,
SIGMA NU,SIGMA NU,4/22/10,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0001927,DA2099051,IV1890375,
SIGMA NU,SIGMA NU,12/2/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DA2055309,,
SIGMA NU,SIGMA NU,10/29/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,blue,"4100 - Warewashing facilities properly installed,...",5,PR0001927,DA2045243,IV1317074,
SIGMA NU,SIGMA NU,10/29/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0001927,DA2045243,IV1317072,
SIGMA NU,SIGMA NU,10/29/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,blue,"4800 - Physical facilities properly installed,...",2,PR0001927,DA2045243,IV1317113,
SIGMA NU,SIGMA NU,10/29/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0001927,DA2045243,IV1317091,
SIGMA NU,SIGMA NU,10/29/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,red,"2500 - Toxic substances properly identified,...",10,PR0001927,DA2045243,IV1317127,
SIGMA NU,SIGMA NU,10/29/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,red,0600 - Adequate handwashing facilities,10,PR0001927,DA2045243,IV1317112,
SIGMA NU,SIGMA NU,3/20/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0001927,DA1962654,IV0753096,
SIGMA NU,SIGMA NU,3/20/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,"4800 - Physical facilities properly installed,...",2,PR0001927,DA1962654,IV0753097,
SIGMA NU,SIGMA NU,3/20/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,"2500 - Toxic substances properly identified,...",10,PR0001927,DA1962654,IV0753095,
SIGMA NU,SIGMA NU,3/20/09,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,0600 - Adequate handwashing facilities,10,PR0001927,DA1962654,IV0753094,
SIGMA NU,SIGMA NU,6/10/08,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DA1853524,,
SIGMA NU,SIGMA NU,2/4/08,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,33,Unsatisfactory,FALSE,blue,Non-food contact surfaces maintained and clean,3,PR0001927,DA1800740,IV0609946,
SIGMA NU,SIGMA NU,2/4/08,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,33,Unsatisfactory,FALSE,blue,"Food-contact surfaces maintained, clean, sanitized",5,PR0001927,DA1800740,IV0609945,
SIGMA NU,SIGMA NU,2/4/08,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,33,Unsatisfactory,FALSE,red,No room temperature storage; proper use of time...,25,PR0001927,DA1800740,IV0609944,
SIGMA NU,SIGMA NU,10/10/07,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,18,Satisfactory,FALSE,blue,"Warewashing facilities properly installed,...",5,PR0001927,DA1754096,IV0597226,
SIGMA NU,SIGMA NU,10/10/07,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,18,Satisfactory,FALSE,blue,"Wiping cloths properly used, stored",5,PR0001927,DA1754096,IV0597225,
SIGMA NU,SIGMA NU,10/10/07,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,18,Satisfactory,FALSE,blue,Potential food contamination prevented during ...,5,PR0001927,DA1754096,IV0597224,
SIGMA NU,SIGMA NU,10/10/07,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,18,Satisfactory,FALSE,blue,Proper thawing methods used,3,PR0001927,DA1754096,IV0597223,
SIGMA NU,SIGMA NU,4/17/07,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DA1675487,,
SIGMA NU,SIGMA NU,1/29/07,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,17,Baseline Data,FALSE,blue,Adequate ventilation; lighting; designated area...,2,PR0001927,DA1641975,IV0574023,
SIGMA NU,SIGMA NU,1/29/07,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,17,Baseline Data,FALSE,blue,"Plumbing properly sized, installed,...",5,PR0001927,DA1641975,IV0574022,
SIGMA NU,SIGMA NU,1/29/07,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,17,Baseline Data,FALSE,blue,"Warewashing facilities properly installed,...",5,PR0001927,DA1641975,IV0574021,
SIGMA NU,SIGMA NU,1/29/07,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,17,Baseline Data,FALSE,blue,Potential food contamination prevented during ...,5,PR0001927,DA1641975,IV0574020,
SIGMA NU,SIGMA NU,10/9/06,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001927,DA1593570,,
SIGMA NU,SIGMA NU,5/9/06,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,7,Satisfactory,FALSE,blue,"Physical facilities properly installed,...",2,PR0001927,DA1527979,IV0548345,
SIGMA NU,SIGMA NU,5/9/06,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,7,Satisfactory,FALSE,blue,"Warewashing facilities properly installed,...",5,PR0001927,DA1527979,IV0548344,
SIGMA NU,SIGMA NU,2/3/06,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,7,Satisfactory,FALSE,blue,"Physical facilities properly installed,...",2,PR0001927,DA1473068,IV0539854,
SIGMA NU,SIGMA NU,2/3/06,Seating 13-50 - Risk Category III,1616 NE 47TH ST ,Seattle,98105,(206) 517-3115,-122.3100111,47.66326112,SIGMA NU,Routine Inspection/Field Review,7,Satisfactory,FALSE,blue,"Warewashing facilities properly installed,...",5,PR0001927,DA1473068,IV0539853,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,10/8/15,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001928,DAFTPYKWP,,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,11/5/14,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,8,Satisfactory,FALSE,blue,"4700 - Garbage, refuse properly disposed; facilities...",3,PR0001928,DALZAA342,IV7WRO40S,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,11/5/14,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,8,Satisfactory,FALSE,blue,"4400 - Plumbing properly sized, installed,...",5,PR0001928,DALZAA342,IVWVVMLQP,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,5/7/14,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001928,DAD4UBZIG,,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,5/20/13,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,blue,"4700 - Garbage, refuse properly disposed; facilities...",3,PR0001928,DAPA8C9YQ,IV993ISSO,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,5/20/13,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0001928,DAPA8C9YQ,IV1JEV7YX,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,5/20/13,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,red,2200 - Accurate thermometer provided and used ...,5,PR0001928,DAPA8C9YQ,IVX6DL8PI,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,5/20/13,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0001928,DAPA8C9YQ,IVOPMO061,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,5/20/13,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,blue,4900 - Adequate ventilation; lighting; designated area...,2,PR0001928,DAPA8C9YQ,IV4FQ0VVN,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,5/20/13,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,red,0600 - Adequate handwashing facilities,10,PR0001928,DAPA8C9YQ,IV0JBXAYL,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,11/29/12,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,2200 - Accurate thermometer provided and used ...,5,PR0001928,DA2393824,IV6236589,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,11/29/12,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,4900 - Adequate ventilation; lighting; designated area...,2,PR0001928,DA2393824,IV6236563,
SIGMA PHI EPSILON,SIGMA PHI EPSILON,11/29/12,Seating 13-50 - Risk Category III,4637 21ST AVE NE ,Seattle,98105,,-122.3059761,47.6629164,SIGMA PHI EPSILON,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,"4700 - Garbage, refuse properly disposed; facilities...",3,PR0001928,DA2393824,IV6236555,
